#node1,node2,node1_string_id,node2_string_id,neighborhood_on_chromosome,gene_fusion,phylogenetic_cooccurrence,homology,coexpression,experimentally_determined_interaction,database_annotated,automated_textmining,combined_score
RAB8A,RAB1B,9606.ENSP00000300935,9606.ENSP00000310226,0,0,0.065,0.947,0.141,0.763,0,0.079,0.801
RAB8A,TFRC,9606.ENSP00000300935,9606.ENSP00000376197,0,0,0,0,0.042,0.51,0,0.788,0.891
RAB8A,RAB1A,9606.ENSP00000300935,9606.ENSP00000387286,0,0,0.064,0.95,0.101,0.865,0,0.33,0.914
RAB9B,VPS29,9606.ENSP00000243298,9606.ENSP00000480853,0,0,0,0,0,0.136,0,0.348,0.412
RAB9B,NAPB,9606.ENSP00000243298,9606.ENSP00000482826,0,0,0,0,0.112,0.091,0.5,0.25,0.657
RABL6,DAZAP1,9606.ENSP00000360727,9606.ENSP00000233078,0,0,0,0,0.46,0,0,0.053,0.466
RABL6,NPM1,9606.ENSP00000360727,9606.ENSP00000296930,0,0,0,0,0.047,0,0,0.465,0.468
RABL6,AP3M1,9606.ENSP00000360727,9606.ENSP00000347408,0,0,0,0,0.07,0.481,0,0.044,0.498
RABL6,DPP7,9606.ENSP00000360727,9606.ENSP00000360635,0,0,0,0,0.137,0,0,0.451,0.506
RAC1,RAC2,9606.ENSP00000348461,9606.ENSP00000249071,0,0,0.049,0.983,0.083,0.607,0.54,0.051,0.823
RAC1,ARF3,9606.ENSP00000348461,9606.ENSP00000256682,0,0,0,0,0.119,0.054,0,0.372,0.431
RAC1,RHEB,9606.ENSP00000348461,9606.ENSP00000262187,0,0,0,0.687,0.186,0.339,0,0.084,0.465
RAC1,ACTR3,9606.ENSP00000348461,9606.ENSP00000263238,0,0,0,0,0.125,0.07,0.5,0.265,0.661
RAC1,MCAM,9606.ENSP00000348461,9606.ENSP00000264036,0,0,0,0,0.042,0.152,0.5,0,0.558
RAC1,RAB7A,9606.ENSP00000348461,9606.ENSP00000265062,0,0,0,0.667,0.155,0.181,0.5,0.078,0.638
RAC1,RHOB,9606.ENSP00000348461,9606.ENSP00000272233,0,0,0.058,0.938,0.109,0.402,0.5,0.067,0.724
RAC1,LAMTOR1,9606.ENSP00000348461,9606.ENSP00000278671,0,0,0,0,0.056,0.125,0.5,0.072,0.565
RAC1,RHOC,9606.ENSP00000348461,9606.ENSP00000285735,0,0,0.059,0.943,0.116,0.355,0.5,0.068,0.704
RAC1,ARPC2,9606.ENSP00000348461,9606.ENSP00000295685,0,0,0,0,0.237,0,0.5,0.145,0.645
RAC1,CFL2,9606.ENSP00000348461,9606.ENSP00000298159,0,0,0,0,0.095,0.045,0,0.475,0.507
RAC1,KIF5B,9606.ENSP00000348461,9606.ENSP00000307078,0,0,0,0,0.074,0,0.5,0.08,0.536
RAC1,PAK2,9606.ENSP00000348461,9606.ENSP00000314067,0,0,0,0,0.077,0.84,0.7,0.666,0.983
RAC1,COX6C,9606.ENSP00000348461,9606.ENSP00000429707,0,0,0,0,0.047,0.42,0,0,0.423
RAC1,CFL1,9606.ENSP00000348461,9606.ENSP00000432660,0,0,0,0,0.137,0.045,0,0.488,0.542
RAC1,SET,9606.ENSP00000348461,9606.ENSP00000361777,0,0,0,0,0.08,0.51,0,0.068,0.543
RAC1,ARPC4,9606.ENSP00000348461,9606.ENSP00000388169,0,0,0,0,0.067,0,0.5,0.16,0.574
RAC1,JUP,9606.ENSP00000348461,9606.ENSP00000377508,0,0,0,0,0.063,0.14,0.5,0.077,0.578
RAC1,TFRC,9606.ENSP00000348461,9606.ENSP00000376197,0,0,0,0,0.062,0.125,0.5,0.101,0.581
RAC1,B2M,9606.ENSP00000348461,9606.ENSP00000497910,0,0,0,0,0.122,0.125,0.5,0.068,0.594
RAC1,RHOA,9606.ENSP00000348461,9606.ENSP00000400175,0,0,0.058,0.944,0.196,0.191,0.5,0.365,0.77
RAC1,CLIP1,9606.ENSP00000348461,9606.ENSP00000479322,0,0,0,0,0.068,0.294,0.5,0.472,0.803
RAC1,CDC42,9606.ENSP00000348461,9606.ENSP00000497733,0,0,0.055,0.969,0.108,0.207,0.7,0.462,0.872
RAC2,RAB8A,9606.ENSP00000249071,9606.ENSP00000300935,0,0,0,0.726,0.095,0.209,0,0.252,0.418
RAC2,SEC22B,9606.ENSP00000249071,9606.ENSP00000463393,0,0,0,0,0.06,0.203,0,0.285,0.419
RAC2,ARF3,9606.ENSP00000249071,9606.ENSP00000256682,0,0,0,0,0.112,0.054,0,0.448,0.496
RAC2,CFL2,9606.ENSP00000249071,9606.ENSP00000298159,0,0,0,0,0.1,0.045,0,0.5,0.533
RAC2,MCAM,9606.ENSP00000249071,9606.ENSP00000264036,0,0,0,0,0.042,0.152,0.5,0,0.558
RAC2,CFL1,9606.ENSP00000249071,9606.ENSP00000432660,0,0,0,0,0.154,0.045,0,0.499,0.56
RAC2,VAPB,9606.ENSP00000249071,9606.ENSP00000417175,0,0,0,0,0.056,0.15,0.5,0.065,0.575
RAC2,LAMTOR1,9606.ENSP00000249071,9606.ENSP00000278671,0,0,0,0,0.057,0.125,0.5,0.095,0.576
RAC2,TFRC,9606.ENSP00000249071,9606.ENSP00000376197,0,0,0,0,0.042,0.125,0.5,0.151,0.596
RAC2,RAB7A,9606.ENSP00000249071,9606.ENSP00000265062,0,0,0,0.704,0.106,0.181,0.5,0.066,0.613
RAC2,RAC1,9606.ENSP00000249071,9606.ENSP00000348461,0,0,0.049,0.983,0.083,0.607,0.54,0.051,0.823
RAC2,RHOA,9606.ENSP00000249071,9606.ENSP00000400175,0,0,0.062,0.945,0.159,0.295,0.9,0.091,0.94
RAC2,CDC42,9606.ENSP00000249071,9606.ENSP00000497733,0,0,0.055,0.97,0.218,0.206,0.9,0.181,0.943
RAC2,PAK2,9606.ENSP00000249071,9606.ENSP00000314067,0,0,0,0,0.069,0.512,0.9,0.692,0.984
RAD23A,HIST1H4A,9606.ENSP00000467024,9606.ENSP00000244537,0,0,0,0,0.123,0.376,0,0.076,0.45
RAD23A,RPS27A,9606.ENSP00000467024,9606.ENSP00000272317,0,0,0,0,0.05,0.946,0.5,0.152,0.976
RAD23A,FEN1,9606.ENSP00000467024,9606.ENSP00000305480,0,0,0,0,0.109,0.053,0,0.394,0.444
RAD23A,UBE2N,9606.ENSP00000467024,9606.ENSP00000316176,0,0,0,0,0.068,0.172,0.5,0.365,0.722
RAD23A,COPS8,9606.ENSP00000467024,9606.ENSP00000346340,0,0,0,0,0.07,0,0.5,0.143,0.567
RAD23A,UBE2I,9606.ENSP00000467024,9606.ENSP00000348056,0,0,0,0,0.101,0.172,0.5,0.227,0.674
RAD23A,UBL5,9606.ENSP00000467024,9606.ENSP00000351492,0,0,0,0,0.144,0,0,0.406,0.47
RAD23A,HDGF,9606.ENSP00000467024,9606.ENSP00000357189,0,0,0,0,0.393,0,0,0.055,0.401
RAD23A,CETN2,9606.ENSP00000467024,9606.ENSP00000359300,0,0,0,0,0.079,0.274,0.5,0.962,0.985
RAD23A,UBE2L3,9606.ENSP00000467024,9606.ENSP00000400906,0,0,0,0,0.095,0.172,0,0.309,0.437
RAD23A,HSPA8,9606.ENSP00000467024,9606.ENSP00000437125,0,0,0,0,0.081,0.362,0,0.176,0.476
RAD23A,RPL36,9606.ENSP00000467024,9606.ENSP00000464342,0,0,0,0,0.326,0.419,0,0.106,0.619
RAD23A,RPS15,9606.ENSP00000467024,9606.ENSP00000466010,0,0,0,0,0.311,0.419,0,0.091,0.604
RAD23A,TPT1,9606.ENSP00000467024,9606.ENSP00000477781,0,0,0,0,0.25,0.314,0,0.104,0.499
RAD23A,ADRM1,9606.ENSP00000467024,9606.ENSP00000478877,0,0,0,0,0.401,0.55,0,0.824,0.948
RAVER1,SRSF2,9606.ENSP00000482486,9606.ENSP00000376276,0,0,0,0,0.127,0,0,0.415,0.468
RAVER1,CHERP,9606.ENSP00000482486,9606.ENSP00000439856,0,0,0,0,0.72,0,0,0.167,0.757
RHEB,ARF3,9606.ENSP00000262187,9606.ENSP00000256682,0,0,0,0,0.062,0,0,0.458,0.47
RHEB,EIF4A2,9606.ENSP00000262187,9606.ENSP00000326381,0,0,0,0,0.059,0.064,0,0.388,0.414
RHEB,SYN1,9606.ENSP00000262187,9606.ENSP00000295987,0,0,0,0,0,0,0,0.42,0.42
RHEB,CAMK2A,9606.ENSP00000262187,9606.ENSP00000500386,0,0,0,0,0,0.073,0,0.42,0.44
RHEB,GABARAP,9606.ENSP00000262187,9606.ENSP00000306866,0,0,0,0,0.067,0.042,0,0.441,0.457
RHEB,RAC1,9606.ENSP00000262187,9606.ENSP00000348461,0,0,0,0.687,0.186,0.339,0,0.084,0.465
RHEB,RAB8A,9606.ENSP00000262187,9606.ENSP00000300935,0,0,0.102,0.737,0.07,0.098,0,0.41,0.496
RHEB,RAB1A,9606.ENSP00000262187,9606.ENSP00000387286,0,0,0.088,0.761,0.181,0.092,0,0.426,0.559
RHEB,RAB7A,9606.ENSP00000262187,9606.ENSP00000265062,0,0,0.111,0.697,0.08,0.48,0,0.111,0.572
RHEB,RAB10,9606.ENSP00000262187,9606.ENSP00000264710,0,0,0.1,0.724,0.084,0.098,0,0.507,0.585
RHEB,PRKAG1,9606.ENSP00000262187,9606.ENSP00000323867,0,0.091,0,0,0.092,0.102,0.5,0.227,0.661
RHEB,PRKAG2,9606.ENSP00000262187,9606.ENSP00000287878,0,0.069,0,0,0.066,0.102,0.5,0.271,0.664
RHEB,YWHAB,9606.ENSP00000262187,9606.ENSP00000361930,0,0,0,0,0.167,0.091,0.5,0.396,0.741
RHEB,LAMTOR1,9606.ENSP00000262187,9606.ENSP00000278671,0,0,0,0,0.163,0,0.5,0.592,0.814
RHEB,TPT1,9606.ENSP00000262187,9606.ENSP00000477781,0,0,0,0,0.07,0.568,0,0.841,0.93
RHOA,DSTN,9606.ENSP00000400175,9606.ENSP00000246069,0,0,0,0,0.147,0.068,0,0.356,0.443
RHOA,CANX,9606.ENSP00000400175,9606.ENSP00000247461,0,0,0,0,0.114,0.162,0,0.265,0.407
RHOA,RAC2,9606.ENSP00000400175,9606.ENSP00000249071,0,0,0.062,0.945,0.159,0.295,0.9,0.091,0.94
RHOA,ARF3,9606.ENSP00000400175,9606.ENSP00000256682,0,0,0,0,0.128,0,0,0.736,0.76
RHOA,CDK4,9606.ENSP00000400175,9606.ENSP00000257904,0,0,0,0,0.132,0.085,0,0.422,0.501
RHOA,ACTR3,9606.ENSP00000400175,9606.ENSP00000263238,0,0,0,0,0.36,0.07,0,0.316,0.558
RHOA,MCAM,9606.ENSP00000400175,9606.ENSP00000264036,0,0,0,0,0.049,0.188,0.4,0.197,0.578
RHOA,RAB7A,9606.ENSP00000400175,9606.ENSP00000265062,0,0,0,0.711,0.189,0.216,0,0.421,0.6
RHOA,LUM,9606.ENSP00000400175,9606.ENSP00000266718,0,0,0,0,0.067,0.287,0,0.172,0.402
RHOA,RHOB,9606.ENSP00000400175,9606.ENSP00000272233,0,0,0.05,0.98,0.138,0.399,0.5,0.385,0.821
RHOA,RPS27A,9606.ENSP00000400175,9606.ENSP00000272317,0,0,0,0,0.117,0.649,0.5,0.137,0.848
RHOA,LAMTOR1,9606.ENSP00000400175,9606.ENSP00000278671,0,0,0,0,0.062,0.162,0,0.523,0.592
RHOA,GJA1,9606.ENSP00000400175,9606.ENSP00000282561,0,0,0,0,0.048,0.162,0,0.417,0.494
RHOA,RHOC,9606.ENSP00000400175,9606.ENSP00000285735,0,0,0.048,0.984,0.216,0.834,0.5,0.337,0.951
RHOA,ARPC2,9606.ENSP00000400175,9606.ENSP00000295685,0,0,0,0,0.219,0,0,0.287,0.42
RHOA,CFL2,9606.ENSP00000400175,9606.ENSP00000298159,0,0,0,0,0.065,0.068,0,0.902,0.907
RHOA,KIF5B,9606.ENSP00000400175,9606.ENSP00000307078,0,0,0,0,0.082,0,0.5,0.191,0.596
RHOA,PAK2,9606.ENSP00000400175,9606.ENSP00000314067,0,0,0,0,0.078,0.27,0,0.591,0.701
RHOA,BID,9606.ENSP00000400175,9606.ENSP00000318822,0,0,0,0,0.102,0.745,0,0.124,0.782
RHOA,ARID1A,9606.ENSP00000400175,9606.ENSP00000320485,0,0,0,0,0.049,0.046,0,0.396,0.404
RHOA,FN1,9606.ENSP00000400175,9606.ENSP00000346839,0,0,0,0,0.079,0,0,0.722,0.734
RHOA,RAC1,9606.ENSP00000400175,9606.ENSP00000348461,0,0,0.058,0.944,0.196,0.191,0.5,0.365,0.77
RHOA,GNAS,9606.ENSP00000400175,9606.ENSP00000360141,0,0,0,0,0.238,0.163,0,0.224,0.461
RHOA,YWHAB,9606.ENSP00000400175,9606.ENSP00000361930,0,0,0,0,0.232,0.091,0,0.289,0.461
RHOA,TFRC,9606.ENSP00000400175,9606.ENSP00000376197,0,0,0,0,0.049,0.162,0.4,0.311,0.626
RHOA,JUP,9606.ENSP00000400175,9606.ENSP00000377508,0,0,0,0,0.06,0.195,0.4,0.17,0.573
RHOA,SPP1,9606.ENSP00000400175,9606.ENSP00000378517,0,0,0,0,0.043,0,0,0.419,0.42
RHOA,YWHAZ,9606.ENSP00000400175,9606.ENSP00000379287,0,0,0,0,0.548,0.091,0,0.3,0.687
RHOA,MBP,9606.ENSP00000400175,9606.ENSP00000380958,0,0,0,0,0.098,0.045,0,0.379,0.418
RHOA,B2M,9606.ENSP00000400175,9606.ENSP00000497910,0,0,0,0,0.144,0.162,0,0.249,0.415
RHOA,CLIP1,9606.ENSP00000400175,9606.ENSP00000479322,0,0,0,0,0.058,0.208,0,0.356,0.478
RHOA,YAP1,9606.ENSP00000400175,9606.ENSP00000478927,0,0,0,0,0.069,0.047,0,0.461,0.48
RHOA,HSPA8,9606.ENSP00000400175,9606.ENSP00000437125,0,0,0,0,0.374,0.142,0,0.274,0.577
RHOA,VAPB,9606.ENSP00000400175,9606.ENSP00000417175,0,0,0,0,0.076,0.172,0.5,0.098,0.609
RHOA,CDC42,9606.ENSP00000400175,9606.ENSP00000497733,0,0,0.062,0.948,0.361,0.295,0.9,0.103,0.955
RHOA,CFL1,9606.ENSP00000400175,9606.ENSP00000432660,0,0,0,0,0.268,0.068,0.5,0.902,0.962
RHOB,COL1A1,9606.ENSP00000272233,9606.ENSP00000225964,0,0,0,0,0.042,0.107,0,0.443,0.481
RHOB,RHOQ,9606.ENSP00000272233,9606.ENSP00000238738,0,0,0.063,0.941,0.091,0.191,0,0.333,0.48
RHOB,ARF3,9606.ENSP00000272233,9606.ENSP00000256682,0,0,0,0,0.108,0,0,0.385,0.428
RHOB,MCAM,9606.ENSP00000272233,9606.ENSP00000264036,0,0,0,0,0.062,0.189,0.5,0.743,0.889
RHOB,PDCD4,9606.ENSP00000272233,9606.ENSP00000280154,0,0,0,0,0.049,0,0,0.41,0.415
RHOB,SPP1,9606.ENSP00000272233,9606.ENSP00000378517,0,0,0,0,0.042,0,0,0.43,0.43
RHOB,TXN,9606.ENSP00000272233,9606.ENSP00000363641,0,0,0,0,0.099,0.066,0,0.472,0.516
RHOB,CDC42,9606.ENSP00000272233,9606.ENSP00000497733,0,0,0.063,0.941,0.1,0.295,0,0.411,0.604
RHOB,TFRC,9606.ENSP00000272233,9606.ENSP00000376197,0,0,0,0,0,0.163,0.5,0.139,0.608
RHOB,JUP,9606.ENSP00000272233,9606.ENSP00000377508,0,0,0,0,0.079,0.165,0.5,0.15,0.63
RHOB,RHOC,9606.ENSP00000272233,9606.ENSP00000285735,0,0,0.05,0.98,0.109,0.225,0.5,0.06,0.635
RHOB,CFL1,9606.ENSP00000272233,9606.ENSP00000432660,0,0,0,0,0.073,0.068,0,0.69,0.709
RHOB,CFL2,9606.ENSP00000272233,9606.ENSP00000298159,0,0,0,0,0.082,0.068,0,0.691,0.712
RHOB,RAC1,9606.ENSP00000272233,9606.ENSP00000348461,0,0,0.058,0.938,0.109,0.402,0.5,0.067,0.724
RHOB,RHOA,9606.ENSP00000272233,9606.ENSP00000400175,0,0,0.05,0.98,0.138,0.399,0.5,0.385,0.821
RHOC,ITGB4,9606.ENSP00000285735,9606.ENSP00000200181,0,0,0,0,0.065,0.045,0,0.423,0.441
RHOC,COL1A1,9606.ENSP00000285735,9606.ENSP00000225964,0,0,0,0,0.074,0.107,0,0.435,0.491
RHOC,ACTR3,9606.ENSP00000285735,9606.ENSP00000263238,0,0,0,0,0.451,0.07,0,0.16,0.534
RHOC,MCAM,9606.ENSP00000285735,9606.ENSP00000264036,0,0,0,0,0.047,0.163,0.5,0.411,0.733
RHOC,RAB7A,9606.ENSP00000285735,9606.ENSP00000265062,0,0,0,0.703,0.14,0.187,0,0.389,0.536
RHOC,RHOB,9606.ENSP00000285735,9606.ENSP00000272233,0,0,0.05,0.98,0.109,0.225,0.5,0.06,0.635
RHOC,GNAS,9606.ENSP00000285735,9606.ENSP00000360141,0,0,0,0,0.122,0.339,0,0.071,0.414
RHOC,FN1,9606.ENSP00000285735,9606.ENSP00000346839,0,0,0,0,0.105,0,0,0.39,0.432
RHOC,TPM3,9606.ENSP00000285735,9606.ENSP00000498577,0,0,0,0,0.377,0.091,0,0.096,0.443
RHOC,ARPC4,9606.ENSP00000285735,9606.ENSP00000388169,0,0,0,0,0.454,0,0,0.064,0.467
RHOC,TFRC,9606.ENSP00000285735,9606.ENSP00000376197,0,0,0,0,0.042,0.137,0.5,0.078,0.567
RHOC,VAPB,9606.ENSP00000285735,9606.ENSP00000417175,0,0,0,0,0.081,0.174,0.5,0.049,0.591
RHOC,JUP,9606.ENSP00000285735,9606.ENSP00000377508,0,0,0,0,0.08,0.139,0.5,0.104,0.598
RHOC,PAK2,9606.ENSP00000285735,9606.ENSP00000314067,0,0,0,0,0.065,0.239,0,0.515,0.625
RHOC,RAC1,9606.ENSP00000285735,9606.ENSP00000348461,0,0,0.059,0.943,0.116,0.355,0.5,0.068,0.704
RHOC,CFL2,9606.ENSP00000285735,9606.ENSP00000298159,0,0,0,0,0.067,0.068,0,0.775,0.788
RHOC,CFL1,9606.ENSP00000285735,9606.ENSP00000432660,0,0,0,0,0.105,0.068,0,0.776,0.797
RHOC,CDC42,9606.ENSP00000285735,9606.ENSP00000497733,0,0,0.063,0.946,0.643,0.294,0,0.573,0.886
RHOC,RHOA,9606.ENSP00000285735,9606.ENSP00000400175,0,0,0.048,0.984,0.216,0.834,0.5,0.337,0.951
RHOQ,CFL2,9606.ENSP00000238738,9606.ENSP00000298159,0,0,0,0,0.145,0.045,0,0.361,0.432
RHOQ,RHOB,9606.ENSP00000238738,9606.ENSP00000272233,0,0,0.063,0.941,0.091,0.191,0,0.333,0.48
RHOQ,LAMTOR1,9606.ENSP00000238738,9606.ENSP00000278671,0,0,0,0,0.048,0.143,0.5,0.065,0.567
RHOQ,JUP,9606.ENSP00000238738,9606.ENSP00000377508,0,0,0,0,0.055,0.153,0.5,0.05,0.569
RHOQ,GJA1,9606.ENSP00000238738,9606.ENSP00000282561,0,0,0,0,0,0.164,0.5,0.06,0.572
RHOQ,CDC42,9606.ENSP00000238738,9606.ENSP00000497733,0,0,0.055,0.968,0.056,0.164,0.5,0.069,0.59
RHOQ,TFRC,9606.ENSP00000238738,9606.ENSP00000376197,0,0,0,0,0,0.143,0.5,0.167,0.611
RHOQ,RAB7A,9606.ENSP00000238738,9606.ENSP00000265062,0,0,0,0.688,0.091,0.195,0.5,0.066,0.613
RHOQ,ARF3,9606.ENSP00000238738,9606.ENSP00000256682,0,0,0,0,0.059,0.054,0,0.717,0.727
RHOQ,PAK2,9606.ENSP00000238738,9606.ENSP00000314067,0,0,0,0,0.07,0.391,0.5,0.174,0.735
RPL36,ATP5F1E,9606.ENSP00000464342,9606.ENSP00000243997,0,0,0,0,0.279,0,0,0.477,0.606
RPL36,WDR12,9606.ENSP00000464342,9606.ENSP00000261015,0,0,0,0,0.075,0.87,0.5,0,0.934
RPL36,RPS27A,9606.ENSP00000464342,9606.ENSP00000272317,0,0,0,0,0.986,0.991,0,0.504,0.999
RPL36,PELP1,9606.ENSP00000464342,9606.ENSP00000301396,0,0,0,0,0.067,0.127,0.5,0,0.557
RPL36,EIF4A2,9606.ENSP00000464342,9606.ENSP00000326381,0,0,0,0,0.151,0.245,0,0.176,0.425
RPL36,NME1,9606.ENSP00000464342,9606.ENSP00000337060,0,0,0,0,0.372,0,0,0.1,0.411
RPL36,ADRM1,9606.ENSP00000464342,9606.ENSP00000478877,0,0,0,0,0.433,0,0,0,0.433
RPL36,RAD23A,9606.ENSP00000464342,9606.ENSP00000467024,0,0,0,0,0.326,0.419,0,0.106,0.619
RPL36,TPT1,9606.ENSP00000464342,9606.ENSP00000477781,0,0,0,0,0.657,0.106,0,0.241,0.747
RPL36,RPS15,9606.ENSP00000464342,9606.ENSP00000466010,0,0,0,0,0.991,0.993,0,0.767,0.999
RPRD1B,HIST1H4A,9606.ENSP00000362532,9606.ENSP00000244537,0,0,0,0,0.057,0.51,0,0,0.518
RPS15,AK1,9606.ENSP00000466010,9606.ENSP00000223836,0.091,0,0,0,0.595,0,0,0.204,0.681
RPS15,YBX3,9606.ENSP00000466010,9606.ENSP00000228251,0,0,0,0,0.155,0.185,0,0.251,0.44
RPS15,ATP5F1E,9606.ENSP00000466010,9606.ENSP00000243997,0,0,0,0,0.147,0,0,0.419,0.483
RPS15,SBDS,9606.ENSP00000466010,9606.ENSP00000246868,0,0,0,0,0.207,0.507,0,0.288,0.697
RPS15,EIF3J,9606.ENSP00000466010,9606.ENSP00000261868,0,0,0,0,0.075,0.956,0,0.168,0.963
RPS15,RPS27A,9606.ENSP00000466010,9606.ENSP00000272317,0,0,0,0,0.977,0.991,0.9,0.745,0.999
RPS15,ENO3,9606.ENSP00000466010,9606.ENSP00000324105,0.105,0,0,0,0.54,0.089,0.154,0.064,0.648
RPS15,EIF4A2,9606.ENSP00000466010,9606.ENSP00000326381,0,0,0,0,0.365,0.091,0,0.326,0.577
RPS15,NME1,9606.ENSP00000466010,9606.ENSP00000337060,0.041,0,0,0,0.401,0,0,0.044,0.403
RPS15,DKC1,9606.ENSP00000466010,9606.ENSP00000358563,0.115,0,0,0,0.16,0.095,0,0.303,0.468
RPS15,CMPK1,9606.ENSP00000466010,9606.ENSP00000360939,0.091,0,0,0,0.595,0,0,0.219,0.688
RPS15,EIF1,9606.ENSP00000466010,9606.ENSP00000419449,0.115,0,0,0,0.227,0.966,0,0.305,0.982
RPS15,GMPS,9606.ENSP00000466010,9606.ENSP00000419851,0,0,0,0,0.381,0.095,0,0.348,0.603
RPS15,HSPA8,9606.ENSP00000466010,9606.ENSP00000437125,0,0,0,0,0.244,0.297,0,0.164,0.517
RPS15,RPL36,9606.ENSP00000466010,9606.ENSP00000464342,0,0,0,0,0.991,0.993,0,0.767,0.999
RPS15,RAD23A,9606.ENSP00000466010,9606.ENSP00000467024,0,0,0,0,0.311,0.419,0,0.091,0.604
RPS15,TPT1,9606.ENSP00000466010,9606.ENSP00000477781,0,0,0,0,0.935,0.249,0,0,0.949
RPS27A,HIST1H4A,9606.ENSP00000272317,9606.ENSP00000244537,0,0,0,0,0.124,0.921,0.5,0.153,0.967
RPS27A,UBE2M,9606.ENSP00000272317,9606.ENSP00000253023,0,0,0,0,0.064,0.345,0.5,0.295,0.755
RPS27A,VPS4A,9606.ENSP00000272317,9606.ENSP00000254950,0,0,0,0,0.073,0,0.4,0,0.42
RPS27A,EIF3J,9606.ENSP00000272317,9606.ENSP00000261868,0,0,0,0,0.059,0.923,0,0,0.925
RPS27A,MCM4,9606.ENSP00000272317,9606.ENSP00000262105,0,0,0,0,0.049,0,0.5,0.067,0.517
RPS27A,ELOB,9606.ENSP00000272317,9606.ENSP00000262306,0,0,0,0,0.259,0,0.5,0.129,0.649
RPS27A,STAM2,9606.ENSP00000272317,9606.ENSP00000263904,0,0,0,0,0.074,0.946,0.5,0.159,0.976
RPS27A,WNK3,9606.ENSP00000272317,9606.ENSP00000346667,0,0,0,0,0,0,0.4,0,0.4
RPS27A,WNK2,9606.ENSP00000272317,9606.ENSP00000297954,0,0,0,0,0,0,0.4,0,0.4
RPS27A,YWHAZ,9606.ENSP00000272317,9606.ENSP00000379287,0,0,0,0,0.086,0.131,0,0.316,0.41
RPS27A,EIF4A2,9606.ENSP00000272317,9606.ENSP00000326381,0,0,0,0,0.221,0.098,0,0.231,0.412
RPS27A,B2M,9606.ENSP00000272317,9606.ENSP00000497910,0,0,0,0,0.168,0.05,0,0.337,0.431
RPS27A,RAB33B,9606.ENSP00000272317,9606.ENSP00000306496,0,0,0,0,0.063,0.452,0,0.07,0.48
RPS27A,FGF1,9606.ENSP00000272317,9606.ENSP00000480791,0,0,0,0,0.059,0,0.5,0,0.509
RPS27A,OS9,9606.ENSP00000272317,9606.ENSP00000318165,0,0,0,0,0,0,0.5,0.101,0.531
RPS27A,NPM1,9606.ENSP00000272317,9606.ENSP00000296930,0,0,0,0,0.339,0.292,0,0.11,0.547
RPS27A,PAK2,9606.ENSP00000272317,9606.ENSP00000314067,0,0,0,0,0.097,0.072,0.5,0.051,0.549
RPS27A,CETN2,9606.ENSP00000272317,9606.ENSP00000359300,0,0,0,0,0.087,0.087,0.5,0.05,0.551
RPS27A,PSMD9,9606.ENSP00000272317,9606.ENSP00000440485,0,0,0,0,0.075,0.069,0.5,0.09,0.555
RPS27A,PPP2R1A,9606.ENSP00000272317,9606.ENSP00000324804,0,0,0,0,0.12,0.053,0.5,0.096,0.573
RPS27A,COPS8,9606.ENSP00000272317,9606.ENSP00000346340,0,0,0,0,0.088,0,0.5,0.164,0.586
RPS27A,CDC42,9606.ENSP00000272317,9606.ENSP00000497733,0,0,0,0,0.093,0.131,0.5,0.123,0.609
RPS27A,HSPA8,9606.ENSP00000272317,9606.ENSP00000437125,0,0,0,0,0.203,0.317,0.5,0.263,0.772
RPS27A,UBE2I,9606.ENSP00000272317,9606.ENSP00000348056,0,0,0,0,0.093,0.172,0.5,0.488,0.782
RPS27A,RHOA,9606.ENSP00000272317,9606.ENSP00000400175,0,0,0,0,0.117,0.649,0.5,0.137,0.848
RPS27A,UBXN7,9606.ENSP00000272317,9606.ENSP00000296328,0,0,0,0,0.044,0.684,0.5,0.117,0.849
RPS27A,UBE2L3,9606.ENSP00000272317,9606.ENSP00000400906,0,0,0,0,0.073,0.679,0.5,0.225,0.869
RPS27A,TPT1,9606.ENSP00000272317,9606.ENSP00000477781,0,0,0,0,0.935,0.131,0,0.118,0.946
RPS27A,RAD23A,9606.ENSP00000272317,9606.ENSP00000467024,0,0,0,0,0.05,0.946,0.5,0.152,0.976
RPS27A,EIF1,9606.ENSP00000272317,9606.ENSP00000419449,0,0,0,0,0.273,0.966,0,0.173,0.978
RPS27A,PCNA,9606.ENSP00000272317,9606.ENSP00000368458,0,0,0,0,0.15,0.962,0.5,0.102,0.983
RPS27A,ADRM1,9606.ENSP00000272317,9606.ENSP00000478877,0,0,0,0,0.106,0.997,0,0.223,0.998
RPS27A,RPL36,9606.ENSP00000272317,9606.ENSP00000464342,0,0,0,0,0.986,0.991,0,0.504,0.999
RPS27A,UBE2N,9606.ENSP00000272317,9606.ENSP00000316176,0,0,0,0,0.231,0.993,0.5,0.747,0.999
RPS27A,RPS15,9606.ENSP00000272317,9606.ENSP00000466010,0,0,0,0,0.977,0.991,0.9,0.745,0.999
RUFY2,RAB33B,9606.ENSP00000373420,9606.ENSP00000306496,0,0,0,0,0.098,0.32,0,0.13,0.419
RUFY2,KIF5B,9606.ENSP00000373420,9606.ENSP00000307078,0,0,0,0,0.077,0,0,0.424,0.446
RUFY2,CLIP1,9606.ENSP00000373420,9606.ENSP00000479322,0,0,0,0,0.146,0,0,0.513,0.566
SBDS,WDR12,9606.ENSP00000246868,9606.ENSP00000261015,0,0,0,0,0.104,0,0,0.472,0.507
